ID;ID2;date;Distance_um;d18O;OH;SE_permill;SE_percent
20;BH-01802;04.06.2021;1096.093518;-7.4372675;0.06;0.131;0.054
20;BH-01802;04.06.2021;1056.432677;-7.3402665;0.053;0.153;0.065
20;BH-01802;04.06.2021;1016.771852;-5.7009496;0.055;0.114;0.1
20;BH-01802;04.06.2021;977.1110479;-5.0510429;0.054;0.109;0.081
20;BH-01802;04.06.2021;937.4502653;-5.060743;0.049;0.114;0.075
20;BH-01802;04.06.2021;897.7895076;-7.0783638;0.056;0.09;0.03
20;BH-01802;04.06.2021;858.1287782;-4.3623358;0.045;0.134;0.044
20;BH-01802;04.06.2021;818.4680812;-5.3032455;0.047;0.101;0.029
20;BH-01802;04.06.2021;778.8074216;-6.3411562;0.047;0.097;0.111
20;BH-01802;04.06.2021;739.1468054;-6.5642585;0.046;0.124;0.073
20;BH-01802;04.06.2021;699.48624;-6.3993568;0.049;0.086;0.055
20;BH-01802;04.06.2021;659.8257346;-6.3314561;0.051;0.109;0.088
20;BH-01802;04.06.2021;620.1653005;-6.3993568;0.051;0.105;0.041
20;BH-01802;04.06.2021;580.5049526;-5.6815494;0.05;0.106;0.049
20;BH-01802;04.06.2021;540.8447097;-4.5466377;0.047;0.124;0.085
20;BH-01802;04.06.2021;502.012948;-5.4002465;0.049;0.144;0.069
20;BH-01802;04.06.2021;463.18139;-6.1859546;0.049;0.134;0.08
20;BH-01802;04.06.2021;424.3500913;-7.970773;0.054;0.121;0.126
20;BH-01802;04.06.2021;385.5191305;-7.3208663;0.048;0.121;0.077
20;BH-01802;04.06.2021;346.6886211;-7.0104631;0.054;0.114;0.12
20;BH-01802;04.06.2021;307.8587338;-7.1559646;0.055;0.082;0.125
20;BH-01802;04.06.2021;269.0297381;-7.5342685;0.05;0.129;0.079
20;BH-01802;04.06.2021;230.2020851;-8.5333788;0.05;0.1;0.065
20;BH-01802;04.06.2021;191.3765921;-6.515758;0.046;0.108;0.054
20;BH-01802;04.06.2021;153.1012737;-7.2529656;0.051;0.134;0.036
20;BH-01802;04.06.2021;114.8259553;-8.358777;0.051;0.13;0.026
20;BH-01802;04.06.2021;76.55063684;-6.9619626;0.045;0.149;0.054
20;BH-01802;05.06.2021;38.27531842;-8.7370809;0.05;0.128;0.035
20;core;05.06.2021;0;-7.9222725;0.047;0.116;0.206
21;margin;05.06.2021;2053.90214;-6.7679606;0.051;0.012;0.093
21;BH-01868;05.06.2021;2013.605969;-7.6991702;0.046;0.014;0.147
21;BH-01868;05.06.2021;1973.310417;-6.5545584;0.043;0.009;0.11
21;BH-01868;05.06.2021;1933.348649;-6.9134621;0.046;0.012;0.085
21;BH-01868;05.06.2021;1892.532959;-7.1656647;0.048;0.013;0.136
21;BH-01868;05.06.2021;1852.571186;-6.9619626;0.05;0.014;0.064
21;BH-01868;05.06.2021;1812.609445;-6.612759;0.045;0.013;0.115
21;BH-01868;05.06.2021;1771.793724;-6.4672575;0.043;0.013;0.107
21;BH-01868;05.06.2021;1731.831978;-7.485768;0.046;0.01;0.103
21;BH-01868;05.06.2021;1691.016262;-6.1083538;0.045;0.012;0.162
21;BH-01868;05.06.2021;1651.054512;-4.6242385;0.042;0.01;0.208
21;BH-01868;05.06.2021;1611.092797;-5.5748483;0.041;0.01;0.063
21;BH-01868;05.06.2021;1570.277046;-6.7582605;0.044;0.01;0.039
21;BH-01868;05.06.2021;1530.315327;-5.545748;0.041;0.01;0.044
21;BH-01868;05.06.2021;1489.49958;-4.7406397;0.041;0.012;0.124
21;BH-01868;05.06.2021;1449.537857;-6.030753;0.044;0.012;0.136
21;BH-01868;05.06.2021;1409.576177;-6.7970609;0.047;0.012;0.103
21;BH-01868;05.06.2021;1368.760388;-7.8252715;0.047;0.008;0.129
21;BH-01868;05.06.2021;1328.798706;-7.582769;0.051;0.012;0.126
21;BH-01868;05.06.2021;1287.982919;-6.6418593;0.046;0.012;0.092
21;BH-01868;05.06.2021;1248.021234;-5.4875474;0.044;0.013;0.062
21;BH-01868;05.06.2021;1208.059601;-7.3402665;0.049;0.011;0.116
21;BH-01868;05.06.2021;1167.243762;-8.0871742;0.049;0.009;0.118
21;BH-01868;05.06.2021;1127.28213;-7.9804731;0.052;0.011;0.139
21;BH-01868;05.06.2021;1087.840521;-6.127754;0.047;0.008;0.174
21;BH-01868;05.06.2021;1047.024833;-6.0501532;0.051;0.012;0.096
21;BH-01868;05.06.2021;1007.063057;-7.2626657;0.049;0.012;0.092
21;BH-01868;05.06.2021;966.2473803;-7.2723658;0.049;0.012;0.167
21;BH-01868;05.06.2021;926.2855931;-7.1074641;0.051;0.012;0.104
21;BH-01868;05.06.2021;886.3238686;-4.9540419;0.047;0.009;0.107
21;BH-01868;05.06.2021;845.5081312;-6.7000599;0.052;0.007;0.124
21;BH-01868;05.06.2021;805.5463984;-7.0686637;0.051;0.014;0.144
21;BH-01868;05.06.2021;764.7306715;-7.4372675;0.049;0.011;0.054
21;BH-01868;05.06.2021;724.7689287;-7.5730689;0.049;0.01;0.068
21;BH-01868;05.06.2021;684.8072722;-7.8155714;0.047;0.01;0.095
21;BH-01868;05.06.2021;643.9914596;-7.7282705;0.048;0.01;0.048
21;BH-01868;05.06.2021;604.0298006;-7.776771;0.047;0.013;0.052
21;BH-01868;05.06.2021;564.0682583;-7.4566677;0.046;0.012;0.049
21;BH-01868;05.06.2021;523.2523292;-6.2053548;0.047;0.012;0.06
21;BH-01868;05.06.2021;483.2908027;-6.7194601;0.068;0.013;0.407
21;BH-01868;05.06.2021;442.474858;-6.6903598;0.044;0.009;0.042
21;BH-01868;05.06.2021;402.5133538;-6.8649616;0.045;0.014;0.136
21;BH-01868;05.06.2021;362.5520652;-7.3111662;0.045;0.013;0.034
21;BH-01868;05.06.2021;321.7359166;-7.4954681;0.044;0.013;0.027
21;BH-01868;05.06.2021;281.7747327;-7.3499666;0.044;0.012;0.033
21;BH-01868;05.06.2021;240.9585027;-5.8173508;0.043;0.01;0.031
21;BH-01868;05.06.2021;200.9975124;-6.6321592;0.047;0.01;0.06
21;BH-01868;05.06.2021;161.5549442;-7.0298633;0.043;0.012;0.051
21;BH-01868;05.06.2021;120.2206305;-7.3014661;0.043;0.016;0.031
21;BH-01868;05.06.2021;80.77747211;-7.4178673;0.044;0.011;0.035
21;BH-01868;05.06.2021;39.44616585;-6.6709596;0.044;0.012;0.056
