"fishID"	"capt_date"	"TL_mm"	"weight"	"sex"	"area"	"age"	"cohort"	"lifeyear"	"inc_um"	"rad_um"	"core"	"sims_dist"	"d18O"	"comment"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	853.0005862	-4.575738	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	892.3956522	-5.2935454	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	931.790749	-3.8288303	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	970.783704	-4.7018393	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	1010.178697	-5.5651482	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	1049.573723	-3.8191302	"OK"
"BH-01567"	"2020-02-28"	460	NA	"m"	"BEG"	2	2018	2	446.8	1124.9	177.1	1088.968778	-3.0916227	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	0	-7.5148683	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	41.34005322	-7.1074641	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	81.83520025	-7.3111662	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	122.3315168	-7.5245684	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	162.8281302	-6.8455614	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	203.3248632	-6.6030589	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	245.2039967	-6.4963578	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	285.7008925	-6.6030589	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	326.1977928	-7.6118693	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	366.6946959	-6.9813628	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	407.1916011	-7.6409696	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	447.6885078	-7.0201632	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	489.0255617	-6.127754	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	529.5224263	-5.6039486	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	570.0192979	-5.5942485	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	610.5161751	-4.9734421	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	1	670.5	670.5	301	651.0130567	-3.7318293	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	691.5099421	-5.060743	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	732.8471873	-6.9231622	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	773.3440373	-6.7970609	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	813.8408935	-6.6418593	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	854.3377552	-6.4866577	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	894.8346216	-6.2926557	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	936.1719927	-4.8182405	"OK"
"BH-01569"	"2020-02-28"	550	NA	"m"	"BEG"	2	2018	2	337.4	1007.9	301	977.5095907	-4.3914361	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	0	-5.4972475	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	34.9857113690718	-5.3711462	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	69.9714227381436	-5.060743	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	104.957134107215	-4.9152415	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	139.942845476287	-5.1480439	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	174.928556845359	-5.3226457	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	209.914268214431	-4.76974	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	244.899979583503	-4.9443418	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	279.885690952574	-4.7794401	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	314.871402321646	-3.9355314	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	1	357.2	357.2	150.4	349.857113690718	-3.9258313	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	384.84282505979	-4.1974341	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	419.828536428862	-4.8570409	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	454.814247797933	-4.6630389	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	489.799959167005	-5.254745	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	524.785670536077	-5.4390469	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	559.771381905149	-4.3526357	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	594.757093274221	-3.9549316	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	2	249.6	636.8	150.4	629.742804643292	-2.8103198	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	664.728516012364	-5.40024649999999	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	699.714227381436	NA	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	734.699938750508	-5.7300499	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	769.68565011958	-5.0413428	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	804.671361488651	-5.40024649999999	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	839.657072857723	-4.5078373	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	3	254.1	880.9	150.4	875.157700074678	-4.0325324	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	4	183	1063.9	150.4	910.659101969557	-5.2159446	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	4	183	1063.9	150.4	945.305241707672	-5.3420459	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	4	183	1063.9	150.4	979.953060100329	-4.8958413	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	4	183	1063.9	150.4	1014.60238517362	-5.2353448	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	4	183	1063.9	150.4	1049.2530676629	-4.27503489999999	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	5	119.4	1183.3	150.4	1083.90497738501	-4.9540419	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	5	119.4	1183.3	150.4	1118.55800028429	-4.5951382	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	5	119.4	1183.3	150.4	1168.28506795217	-3.0916227	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	6	81.2	1284.5	150.4	1218.01313621816	-5.545748	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	6	81.2	1284.5	150.4	1266.88791927305	-3.1789236	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	7	73.4	1392.9	150.4	1315.76289657369	-4.8861412	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	7	73.4	1392.9	150.4	1364.63804724916	-3.6833288	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	8	189.7	1617.6	150.4	1413.51335331507	-4.6436387	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	8	189.7	1617.6	150.4	1462.38879919124	-4.9831422	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	8	189.7	1617.6	150.4	1511.26437131297	-4.4593368	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	8	189.7	1617.6	150.4	1560.14005781532	-4.1780339	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	8	189.7	1617.6	150.4	1609.01584827496	-3.0334221	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	9	108.4	1726	150.4	1657.8917334977	-4.3720359	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	9	108.4	1726	150.4	1706.76770534247	-2.8976207	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	1755.64375657478	-4.1489336	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	1804.51988074391	-3.993732	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	1853.39607207958	-5.0510429	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	1902.27232540454	-3.4893268	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	1951.14863606031	-3.1110229	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	2000.02499984375	-2.0731122	"OK"
"BH-01570"	NA	980	NA	"f"	"BEG"	9	2011	10	352.1	2078.1	150.4	2049.41845409863	-5.0122425	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	0	-10.0271942	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	40.36087214	-10.1435954	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	80.72174428	-10.6189003	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	121.0826164	-7.4081672	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	161.4434886	-7.6021692	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	202.4746898	-7.5536687	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	242.8353352	-8.4460779	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	283.1960452	-8.3490769	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	322.8157369	-7.7088703	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	362.4362013	-7.485768	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	402.0572099	-8.0095734	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	441.6786162	-7.2723658	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	481.9761405	-7.0104631	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	521.5985046	-5.8852515	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	561.2209903	-6.1180539	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	600.8435737	-5.1868443	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	640.4662364	-4.5078373	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	1	695.9	695.9	95	680.0889648	-3.5766277	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	719.7117479	-5.3323458	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	760.0131578	-6.3120559	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	799.6361673	-6.6806597	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	839.2591971	-6.2344551	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	878.8822447	-6.1956547	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	918.5053076	-5.5651482	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	958.1283839	-4.7794401	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	998.4312695	-4.4690369	"OK"
"BH-01571"	"2020-02-28"	520	NA	"f"	"BEG"	2	2018	2	378.7	1074.6	95	1038.734807	-3.5572275	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	0	-5.8464511	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	39.8246155	-6.4381572	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	80.9197133	-5.7106497	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	120.7393888	-6.224755	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	161.8394266	-6.3896567	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	201.6581265	-5.4390469	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	242.7591399	-5.3711462	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	283.2189965	-6.3896567	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	323.6788532	-6.8552615	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	364.1387098	-6.0889536	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	404.5985665	-6.321756	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	445.0584231	-6.2441552	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	485.5182798	-5.9434521	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	525.9781364	-5.9725524	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	566.4379931	-5.6718493	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	606.8978497	-5.7494501	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	647.3577064	-5.8658513	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	687.817563	-6.0016527	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	728.2774197	-5.6330489	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	769.3802701	-5.0995434	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	809.8401077	-3.9743318	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	850.2999471	-3.8676307	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	889.994382	-3.4214261	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	1	949.9	949.9	305.9	929.6891954	-3.3632255	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	969.3843407	-3.6833288	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1009.079779	-5.2838453	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1048.775476	-5.0025424	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1088.471405	-5.8755514	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1128.167541	-5.6621492	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1167.863862	-4.4302365	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1207.56035	-4.5369376	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1247.25699	-3.6348283	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1287.601258	-3.7415294	"OK"
"BH-01576"	"2020-02-28"	570	NA	"f"	"BEG"	2	2018	2	403.5	1353.4	305.9	1327.946535	-2.6648183	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	0	-7.873772	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	39.62322551	-7.7282705	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	79.24645102	-10.0562945	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	118.6970935	-8.1259746	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	158.3192976	-10.395798	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	197.9419107	-7.9804731	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	237.394187	-7.9610729	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	277.016245	-8.9310829	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	316.6385952	-7.2626657	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	356.0912804	-8.4751782	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	395.71328	-7.776771	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	436.1524963	-7.4275674	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	476.7598976	-6.9522625	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	517.3673743	-7.3208663	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	557.8073144	-6.4284571	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	598.414572	-6.3799566	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	639.0219089	-6.3314561	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	679.4622874	-5.1868443	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	1	737.7	737.7	135.1	720.0694411	-4.4205364	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	760.6766724	-5.3614461	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	801.1173447	-6.4769576	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	841.7244205	-5.5263478	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	882.3315703	-5.4196467	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	922.772453	-5.6524491	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	963.3794683	-4.5951382	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	1003.820701	-3.8773308	"OK"
"BH-01580"	"2020-02-28"	490	NA	"f"	"BEG"	2	2018	2	348.4	1086.1	135.1	1044.262419	-3.8288303	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	0	-7.4178673	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	39.62322551	-7.6991702	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	79.24645102	-7.6118693	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	118.8696765	-7.4760679	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	158.492902	-6.6515594	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	198.1161276	-8.4945784	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	237.7393531	-9.9592935	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	277.3625786	-9.3578873	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	316.9858041	-6.6903598	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	356.6090296	-6.6224591	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	396.2322551	-7.4469676	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	435.8554806	-6.4381572	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	475.4787061	-6.1568543	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	515.1019317	-4.8376407	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	554.0442221	-4.672739	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	1	601.3	601.3	214	593.6674153	-3.8482305	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	633.2906126	-6.2732555	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	672.9138132	-6.7679606	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	712.5370166	-5.9822525	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	752.1602223	-5.6524491	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	791.78343	-4.6145384	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	831.4066394	-5.1771442	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	871.0298502	-4.5854381	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	2	321.7	923	214	910.6530624	-4.3623358	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	3	164.6	1077.6	214	950.2762756	-5.7203498	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	3	164.6	1077.6	214	990.6321214	-5.7591502	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	3	164.6	1077.6	214	1030.988361	-5.4099466	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	3	164.6	1077.6	214	1071.344949	-4.7891402	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	4	214.4	1292	214	1111.701849	-5.6718493	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	4	214.4	1292	214	1152.059026	-5.8076507	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	4	214.4	1292	214	1192.416454	-5.0898433	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	4	214.4	1292	214	1232.774107	-4.5175374	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	4	214.4	1292	214	1273.131965	-2.9849216	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	5	140.2	1412.2	214	1313.490008	-5.8658513	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	5	140.2	1412.2	214	1353.848219	-5.3323458	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	5	140.2	1412.2	214	1394.206584	-4.3332355	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	6	139.9	1532.1	214	1434.565091	-5.8755514	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	6	139.9	1532.1	214	1474.923727	-5.1092435	"OK"
"BH-01582"	NA	830	NA	"f"	"BEG"	7	2013	6	139.9	1532.1	214	1515.282482	-3.0916227	"OK"
